Ano;Mês;Data;Distrito;Concelho;Freguesia;Nível de Tensão;Energia Ativa (kWh);CodDistrito;CodDistritoConcelho;CodDistritoConcelhoFreguesia
2024;02;2024-02;LISBOA;Mafra;UF V PINHEIRO S ESTEVAO GALES;Muito Alta, Alta e Média Tensões;916041.015;11;1109;110922
2024;02;2024-02;VIANA DO CASTELO;Paredes de Coura;CUNHA;Baixa Tensão;24031.932;16;1605;160507
2024;02;2024-02;VIANA DO CASTELO;Ponte de Lima;BARRIO E CEPOES;Baixa Tensão;41056.33;16;1607;160755
2024;02;2024-02;VILA REAL;Vila Pouca de Aguiar;VREIA DE JALES;Baixa Tensão;41405.124;17;1713;171316
2024;01;2024-01;AVEIRO;Oliveira do Bairro;UF BUSTOS TROVISCAL MAMARROSA;Baixa Tensão;1416979.4;01;0114;011407
2024;01;2024-01;BRAGANCA;Bragança;GOSTEI;Muito Alta, Alta e Média Tensões;260604.709;04;0402;040218
2024;01;2024-01;CASTELO BRANCO;Fundão;UF POVOA ATALAIA ATALAIA CAMPO;Baixa Tensão;189194.76;05;0504;050435
2024;01;2024-01;PORTO;Paredes;PAREDES;Muito Alta, Alta e Média Tensões;890406.531;13;1310;131025
2024;01;2024-01;VIANA DO CASTELO;Paredes de Coura;UF PAREDES DE COURA E RESENDE;Baixa Tensão;590461.105;16;1605;160526
2024;01;2024-01;VIANA DO CASTELO;Viana do Castelo;ALVARAES;Baixa Tensão;459505.404;16;1609;160902
2024;01;2024-01;VILA REAL;Murça;JOU;Baixa Tensão;81043.779;17;1707;170704
2024;02;2024-02;AVEIRO;Ílhavo;ILHAVO (SAO SALVADOR);Muito Alta, Alta e Média Tensões;819402.795;01;0110;011008
2024;02;2024-02;BRAGA;Braga;GUALTAR;Baixa Tensão;439460.312;03;0303;030319
2024;02;2024-02;BRAGA;Vila Verde;ATIAES;Baixa Tensão;34807.419;03;0313;031304
2024;02;2024-02;LEIRIA;Leiria;MILAGRES;Baixa Tensão;202419.234;10;1009;100915
2024;02;2024-02;VISEU;Moimenta da Beira;BALDOS;Baixa Tensão;7850.642;18;1807;180705
2024;02;2024-02;VISEU;Tondela;MOLELOS;Muito Alta, Alta e Média Tensões;170650.677;18;1821;182111
2024;01;2024-01;BRAGA;Cabeceiras de Basto;UF ALVITE E PASSOS;Baixa Tensão;150701.249;03;0304;030418
2024;01;2024-01;LISBOA;Torres Vedras;FREIRIA;Baixa Tensão;482676.049;11;1113;111306
2024;01;2024-01;SANTAREM;Mação;ENVENDOS;Baixa Tensão;178210.543;14;1413;141305
2024;01;2024-01;VISEU;Tondela;CANAS DE SANTA MARIA;Baixa Tensão;281243.992;18;1821;182103
2024;02;2024-02;EVORA;Évora;NOSSA SENHORA DE MACHEDE;Baixa Tensão;86706.448;07;0705;070503
2024;02;2024-02;LISBOA;Amadora;ALFRAGIDE;Baixa Tensão;1054558.614;11;1115;111512
2024;02;2024-02;SANTAREM;Ourém;URQUEIRA;Baixa Tensão;87771.14;14;1421;142114
2024;01;2024-01;BRAGA;Braga;PADIM DA GRACA;Baixa Tensão;234444.868;03;0303;030330
2024;01;2024-01;FARO;Tavira;SANTA LUZIA;Baixa Tensão;495817.545;08;0814;081408
2024;01;2024-01;LISBOA;Alenquer;VILA VERDE DOS FRANCOS;Muito Alta, Alta e Média Tensões;157489.42;11;1101;110114
2024;01;2024-01;PORTALEGRE;Avis;FIGUEIRA E BARROS;Muito Alta, Alta e Média Tensões;193210.644;12;1203;120306
2024;01;2024-01;PORTALEGRE;Monforte;SANTO ALEIXO;Baixa Tensão;146278.691;12;1211;121103
2024;01;2024-01;PORTO;Lousada;UF NESPEREIRA E CASAIS;Baixa Tensão;646185.472;13;1305;130531
2024;01;2024-01;PORTO;Penafiel;PEROZELO;Baixa Tensão;235301.595;13;1311;131125
2024;01;2024-01;SANTAREM;Rio Maior;UF OUT CORTICADA ARRUDA PISOES;Muito Alta, Alta e Média Tensões;154799.835;14;1414;141417
2024;01;2024-01;SETUBAL;Alcochete;SAO FRANCISCO;Muito Alta, Alta e Média Tensões;59099.454;15;1502;150203
2024;01;2024-01;VIANA DO CASTELO;Arcos de Valdevez;RIO FRIO;Baixa Tensão;80137.667;16;1601;160130
2024;01;2024-01;VISEU;Penedono;POVOA DE PENELA;Baixa Tensão;48788.563;18;1812;181208
2024;02;2024-02;AVEIRO;Ovar;UF OVAR S J ARADA E S V P JUSA;Baixa Tensão;2183849.128;01;0115;011509
2024;02;2024-02;BEJA;Moura;POVOA DE SAO MIGUEL;Muito Alta, Alta e Média Tensões;6123.387;02;0210;021002
2024;02;2024-02;BEJA;Odemira;SAO TEOTONIO;Baixa Tensão;616484.434;02;0211;021121
2024;02;2024-02;BRAGA;Guimarães;UF AIRAO S M AIRAO S J VERMIL;Baixa Tensão;177055.849;03;0308;030876
2024;02;2024-02;CASTELO BRANCO;Covilhã;DOMINGUIZO;Baixa Tensão;71817.726;05;0503;050309
2024;02;2024-02;GUARDA;Mêda;CORISCADA;Baixa Tensão;11208.095;09;0909;090905
2024;02;2024-02;GUARDA;Pinhel;LAMEIRAS;Baixa Tensão;12722.228;09;0910;091013
2024;02;2024-02;GUARDA;Pinhel;VALE DO MASSUEIME;Baixa Tensão;24987.355;09;0910;091034
2024;02;2024-02;PORTALEGRE;Avis;FIGUEIRA E BARROS;Baixa Tensão;17166.817;12;1203;120306
2024;02;2024-02;PORTO;Baião;UF ANCEDE E RIBADOURO;Baixa Tensão;151578.777;13;1302;130221
2024;02;2024-02;SANTAREM;Cartaxo;VILA CHA DE OURIQUE;Baixa Tensão;225539.715;14;1406;140607
2024;02;2024-02;VILA REAL;Boticas;COVAS DO BARROSO;Baixa Tensão;6719.466;17;1702;170208
2024;01;2024-01;BRAGANCA;Bragança;SORTES;Baixa Tensão;41564.347;04;0402;040248
2024;01;2024-01;CASTELO BRANCO;Idanha-a-Nova;LADOEIRO;Baixa Tensão;251058.658;05;0505;050505
2024;01;2024-01;COIMBRA;Oliveira do Hospital;LAGARES;Baixa Tensão;240400.382;06;0611;061106
2024;01;2024-01;FARO;Alcoutim;VAQUEIROS;Baixa Tensão;72660.989;08;0802;080205
2024;01;2024-01;GUARDA;Figueira de Castelo Rodrigo;FIGUEIRA DE CASTELO RODRIGO;Baixa Tensão;564984.635;09;0904;090408
2024;01;2024-01;LISBOA;Loures;LOURES;Baixa Tensão;6681098.417;11;1107;110707
2024;01;2024-01;PORTO;Lousada;CAIDE DE REI;Muito Alta, Alta e Média Tensões;29354.064;13;1305;130504
2024;01;2024-01;SETUBAL;Sines;SINES;Baixa Tensão;2612021.297;15;1513;151301
2024;01;2024-01;VIANA DO CASTELO;Ponte de Lima;CABRACAO E MOREIRA DO LIMA;Muito Alta, Alta e Média Tensões;89559.032;16;1607;160757
2024;01;2024-01;VIANA DO CASTELO;Viana do Castelo;PERRE;Baixa Tensão;466118.72;16;1609;160926
2024;02;2024-02;BRAGA;Cabeceiras de Basto;UF REFOJOS OUTEIRO E PAINZELA;Muito Alta, Alta e Média Tensões;16014.355;03;0304;030421
2024;02;2024-02;BRAGA;Vieira do Minho;ROSSAS;Baixa Tensão;54986.903;03;0311;031113
2024;02;2024-02;BRAGANCA;Vila Flor;UF VILA FLOR E NABO;Muito Alta, Alta e Média Tensões;40162.146;04;0410;041023
2024;02;2024-02;BRAGANCA;Vinhais;CANDEDO;Baixa Tensão;9698.741;04;0412;041203
2024;02;2024-02;CASTELO BRANCO;Idanha-a-Nova;LADOEIRO;Baixa Tensão;88465.342;05;0505;050505
2024;02;2024-02;GUARDA;Sabugal;VILA BOA;Baixa Tensão;15921.133;09;0911;091138
2024;02;2024-02;VIANA DO CASTELO;Ponte de Lima;NAVIO E VITORINO DOS PIAES;Baixa Tensão;81729.633;16;1607;160760
2024;02;2024-02;VIANA DO CASTELO;Viana do Castelo;PERRE;Baixa Tensão;184148.28;16;1609;160926
2024;02;2024-02;VILA REAL;Montalegre;SALTO;Baixa Tensão;79210.721;17;1706;170626
2024;02;2024-02;VILA REAL;Montalegre;UF VILAR DE PERDIZES E MEIXIDE;Baixa Tensão;27934.35;17;1706;170643
2024;02;2024-02;VISEU;Moimenta da Beira;VILAR;Baixa Tensão;15246.677;18;1807;180720
2024;02;2024-02;VISEU;Vouzela;UF VOUZELA PACOS VILHARIGUES;Muito Alta, Alta e Média Tensões;112333.237;18;1824;182415
2024;01;2024-01;BRAGA;Vieira do Minho;CANTELAES;Baixa Tensão;96692.621;03;0311;031105
2024;01;2024-01;EVORA;Montemor-o-Novo;UF CORTICADAS DE LAVRE E LAVRE;Baixa Tensão;354132.702;07;0706;070611
2024;02;2024-02;CASTELO BRANCO;Idanha-a-Nova;UF IDANHA-A-NOVA E ALCAFOZES;Muito Alta, Alta e Média Tensões;68726.561;05;0505;050518
2024;02;2024-02;VISEU;Sátão;RIO DE MOINHOS;Baixa Tensão;56682.754;18;1817;181707
2024;01;2024-01;AVEIRO;Santa Maria da Feira;SANGUEDO;Baixa Tensão;609491.057;01;0109;010924
2024;01;2024-01;BRAGA;Vila Verde;UF PICO REGALADOS GONDIAES MOS;Baixa Tensão;336404.16;03;0313;031366
2024;01;2024-01;GUARDA;Seia;UF CARRAGOZELA VARZEA MERUGE;Baixa Tensão;101560.393;09;0912;091230
2024;01;2024-01;LISBOA;Vila Franca de Xira;UF POVOA SANTA IRIA FORTE CASA;Muito Alta, Alta e Média Tensões;14985488.832;11;1114;111415
2024;01;2024-01;PORTO;Póvoa de Varzim;UF AVER-O-MAR AMORIM E TERROSO;Baixa Tensão;3213482.638;13;1313;131313
2024;01;2024-01;PORTO;Vila do Conde;ARVORE;Baixa Tensão;1400010.07;13;1316;131602
2024;01;2024-01;SANTAREM;Santarém;UF CIDADE DE SANTAREM;Baixa Tensão;7525880.357;14;1416;141633
2024;01;2024-01;VIANA DO CASTELO;Ponte de Lima;FACHA;Baixa Tensão;216702.565;16;1607;160718
2024;01;2024-01;VILA REAL;Montalegre;TOUREM;Baixa Tensão;20943.411;17;1706;170632
2024;01;2024-01;VILA REAL;Sabrosa;UF PROVESENDE G DOURO SC DOURO;Muito Alta, Alta e Média Tensões;56774.29;17;1710;171016
2024;01;2024-01;VISEU;Tondela;UF CAPARROSA E SILVARES;Baixa Tensão;136778.573;18;1821;182128
2024;01;2024-01;VISEU;Viseu;POVOLIDE;Baixa Tensão;313841.37;18;1823;182320
2024;02;2024-02;AVEIRO;Aveiro;ESGUEIRA;Muito Alta, Alta e Média Tensões;1674861.827;01;0105;010505
2024;02;2024-02;BRAGA;Vila Verde;TURIZ;Muito Alta, Alta e Média Tensões;16717.837;03;0313;031354
2024;02;2024-02;BRAGANCA;Macedo de Cavaleiros;SALSELAS;Baixa Tensão;12204.903;04;0405;040526
2024;02;2024-02;EVORA;Alandroal;CAPELINS (SANTO ANTONIO);Muito Alta, Alta e Média Tensões;7479.001;07;0701;070104
2024;02;2024-02;FARO;Loulé;UF QUERENCA TOR E BENAFIM;Baixa Tensão;243048.125;08;0808;080812
2024;02;2024-02;SANTAREM;Chamusca;UF PARREIRA E CHOUTO;Baixa Tensão;85684.488;14;1407;140709
2024;02;2024-02;SANTAREM;Rio Maior;ASSEICEIRA;Muito Alta, Alta e Média Tensões;8962.023;14;1414;141410
2024;02;2024-02;SANTAREM;Tomar;UF SERRA E JUNCEIRA;Muito Alta, Alta e Média Tensões;8014.678;14;1418;141820
2024;02;2024-02;SETUBAL;Setúbal;SADO;Muito Alta, Alta e Média Tensões;637891.584;15;1512;151208
2024;02;2024-02;VISEU;Viseu;ABRAVESES;Baixa Tensão;470965.42;18;1823;182301
2024;01;2024-01;AVEIRO;Castelo de Paiva;REAL;Baixa Tensão;196220.69;01;0106;010606
2024;01;2024-01;BRAGA;Amares;BOURO (SANTA MARIA);Baixa Tensão;127288.865;03;0301;030119
2024;01;2024-01;CASTELO BRANCO;Covilhã;FERRO;Baixa Tensão;310490.64;05;0503;050311
2024;01;2024-01;CASTELO BRANCO;Covilhã;ORJAIS;Muito Alta, Alta e Média Tensões;14162.999;05;0503;050312
2024;01;2024-01;EVORA;Portel;VERA CRUZ;Baixa Tensão;62768.487;07;0709;070908
2024;02;2024-02;GUARDA;Sabugal;UF SANTO ESTEVAO E MOITA;Baixa Tensão;27973.982;09;0911;091146
2024;02;2024-02;LEIRIA;Leiria;BIDOEIRA DE CIMA;Muito Alta, Alta e Média Tensões;62576.514;10;1009;100926
2024;02;2024-02;VISEU;Tarouca;UF TAROUCA E DALVARES;Baixa Tensão;333227.144;18;1820;182013
2024;01;2024-01;BRAGA;Vila Verde;CERVAES;Muito Alta, Alta e Média Tensões;533245.066;03;0313;031309
2024;01;2024-01;LISBOA;Azambuja;AZAMBUJA;Baixa Tensão;1802858.01;11;1103;110304
2024;01;2024-01;LISBOA;Sintra;COLARES;Muito Alta, Alta e Média Tensões;149033.784;11;1111;111105
2024;01;2024-01;PORTO;Marco de Canaveses;MARCO;Baixa Tensão;3105797.665;13;1307;130736
2024;01;2024-01;PORTO;Vila do Conde;MODIVAS;Muito Alta, Alta e Média Tensões;3289871.807;13;1316;131617
2024;01;2024-01;SANTAREM;Santarém;UF ACHETE AZ BAIXO POVOA STR;Baixa Tensão;604515.959;14;1416;141629
2024;01;2024-01;VILA REAL;Valpaços;VILARANDELO;Muito Alta, Alta e Média Tensões;5507.0;17;1712;171231
2024;01;2024-01;VISEU;Lamego;BRITIANDE;Muito Alta, Alta e Média Tensões;75189.258;18;1805;180504
2024;02;2024-02;BRAGA;Braga;UF BRAGA JOSE S LAZARO E SOUTO;Muito Alta, Alta e Média Tensões;457719.514;03;0303;030365
2024;02;2024-02;BRAGA;Fafe;AROES (SAO ROMAO);Muito Alta, Alta e Média Tensões;20930.065;03;0307;030730
2024;02;2024-02;FARO;Loulé;UF QUERENCA TOR E BENAFIM;Muito Alta, Alta e Média Tensões;60066.226;08;0808;080812
2024;02;2024-02;GUARDA;Manteigas;MANTEIGAS (SANTA MARIA);Baixa Tensão;128723.888;09;0908;090802
2024;02;2024-02;LEIRIA;Bombarral;UF BOMBARRAL E VALE COVO;Baixa Tensão;507519.25;10;1005;100506
2024;02;2024-02;LEIRIA;Pombal;UF STG SIMAO LITEM E ALB DOZE;Muito Alta, Alta e Média Tensões;180531.352;10;1015;101519
2024;01;2024-01;AVEIRO;Santa Maria da Feira;FIAES;Muito Alta, Alta e Média Tensões;1411602.251;01;0109;010907
2024;01;2024-01;BEJA;Serpa;UF SERPA;Baixa Tensão;1482773.988;02;0213;021308
2024;01;2024-01;BRAGA;Guimarães;COSTA;Baixa Tensão;1130281.527;03;0308;030812
2024;01;2024-01;CASTELO BRANCO;Penamacor;PENAMACOR;Baixa Tensão;491176.673;05;0507;050710
2024;01;2024-01;GUARDA;Trancoso;ALDEIA NOVA;Baixa Tensão;45485.275;09;0913;091301
2024;01;2024-01;LISBOA;Odivelas;UF PONTINHA E FAMOES;Baixa Tensão;6235288.17;11;1116;111608
2024;02;2024-02;BRAGA;Guimarães;UF AIRAO S M AIRAO S J VERMIL;Muito Alta, Alta e Média Tensões;100491.253;03;0308;030876
2024;02;2024-02;FARO;Albufeira;ALBUFEIRA E OLHOS DE AGUA;Muito Alta, Alta e Média Tensões;1140298.149;08;0801;080106
2024;02;2024-02;GUARDA;Guarda;VILA FERNANDO;Baixa Tensão;30458.801;09;0907;090751
2024;02;2024-02;SANTAREM;Coruche;COUCO;Baixa Tensão;180656.911;14;1409;140902
2024;02;2024-02;VIANA DO CASTELO;Arcos de Valdevez;SABADIM;Baixa Tensão;42158.208;16;1601;160133
2024;01;2024-01;COIMBRA;Penela;PODENTES;Baixa Tensão;79096.332;06;0614;061403
2024;01;2024-01;PORTO;Felgueiras;PENACOVA;Muito Alta, Alta e Média Tensões;189460.149;13;1303;130313
2024;02;2024-02;BRAGA;Guimarães;UF S MARIA S SALVADOR GONDOMAR;Muito Alta, Alta e Média Tensões;229795.258;03;0308;030890
2024;02;2024-02;PORTO;Felgueiras;UF TORRADOS E SOUSA;Muito Alta, Alta e Média Tensões;91467.869;13;1303;130337
2024;02;2024-02;VIANA DO CASTELO;Ponte de Lima;RIBEIRA;Muito Alta, Alta e Média Tensões;16721.467;16;1607;160739
2024;01;2024-01;BEJA;Odemira;LONGUEIRA/ALMOGRAVE;Baixa Tensão;478364.692;02;0211;021117
2024;01;2024-01;BRAGA;Celorico de Basto;CODECOSO;Baixa Tensão;73372.5;03;0305;030508
2024;01;2024-01;EVORA;Évora;UF SEBASTIAO GIESTEIRA BOA FE;Muito Alta, Alta e Média Tensões;4964.775;07;0705;070527
2024;01;2024-01;GUARDA;Seia;VALEZIM;Baixa Tensão;43208.57;09;0912;091225
2024;01;2024-01;PORTO;Vila do Conde;UF FORNELO E VAIRAO;Baixa Tensão;411189.633;13;1316;131632
2024;01;2024-01;VIANA DO CASTELO;Monção;UF MAZEDO E CORTES;Muito Alta, Alta e Média Tensões;1651272.904;16;1604;160436
2024;01;2024-01;VILA REAL;Vila Pouca de Aguiar;BORNES DE AGUIAR;Baixa Tensão;458222.439;17;1713;171303
2024;01;2024-01;VISEU;Vouzela;SAO MIGUEL DO MATO;Baixa Tensão;120150.229;18;1824;182410
2024;02;2024-02;AVEIRO;Águeda;UF TRAVASSO E OIS DA RIBEIRA;Baixa Tensão;145210.74;01;0101;010125
2024;02;2024-02;PORTALEGRE;Avis;ALDEIA VELHA;Baixa Tensão;11317.553;12;1203;120302
2024;02;2024-02;PORTO;Vila do Conde;MACIEIRA DA MAIA;Baixa Tensão;162009.825;13;1316;131614
2024;02;2024-02;VIANA DO CASTELO;Viana do Castelo;MUJAES;Baixa Tensão;85534.068;16;1609;160922
2024;01;2024-01;LISBOA;Torres Vedras;RAMALHAL;Baixa Tensão;751855.386;11;1113;111311
2024;01;2024-01;VILA REAL;Mesão Frio;VILA MARIM;Baixa Tensão;160270.817;17;1704;170407
2024;02;2024-02;BRAGA;Barcelos;ADAES;Baixa Tensão;72651.928;03;0302;030203
2024;02;2024-02;BRAGA;Barcelos;AREIAS;Muito Alta, Alta e Média Tensões;17828.656;03;0302;030210
2024;02;2024-02;FARO;Vila do Bispo;BUDENS;Muito Alta, Alta e Média Tensões;29058.73;08;0815;081502
2024;02;2024-02;GUARDA;Guarda;FAIA;Baixa Tensão;7527.057;09;0907;090716
2024;02;2024-02;GUARDA;Sabugal;ALDEIA DO BISPO;Baixa Tensão;16292.958;09;0911;091102
2024;02;2024-02;SANTAREM;Torres Novas;MEIA VIA;Baixa Tensão;89953.069;14;1419;141917
2024;02;2024-02;VISEU;Nelas;UF SANTAR E MOREIRA;Muito Alta, Alta e Média Tensões;23274.517;18;1809;180911
2024;01;2024-01;AVEIRO;Arouca;ESCARIZ;Baixa Tensão;482466.676;01;0104;010409
2024;01;2024-01;AVEIRO;Arouca;SANTA EULALIA;Baixa Tensão;343513.422;01;0104;010416
2024;01;2024-01;BRAGA;Guimarães;SILVARES;Muito Alta, Alta e Média Tensões;700234.839;03;0308;030868
2024;01;2024-01;CASTELO BRANCO;Covilhã;DOMINGUIZO;Baixa Tensão;204547.274;05;0503;050309
2024;01;2024-01;CASTELO BRANCO;Fundão;TELHADO;Baixa Tensão;139982.62;05;0504;050427
2024;01;2024-01;COIMBRA;Cantanhede;UF COVOES E CAMARNEIRA;Baixa Tensão;563762.037;06;0602;060221
2024;01;2024-01;EVORA;Reguengos de Monsaraz;REGUENGOS DE MONSARAZ;Muito Alta, Alta e Média Tensões;793096.373;07;0711;071104
2024;01;2024-01;FARO;Lagos;SAO GONCALO DE LAGOS;Muito Alta, Alta e Média Tensões;1985236.741;08;0807;080708
2024;02;2024-02;BRAGA;Celorico de Basto;UF CANEDO DE BASTO E CORGO;Baixa Tensão;61362.83;03;0305;030525
2024;02;2024-02;CASTELO BRANCO;Vila Velha de Ródão;VILA VELHA DE RODAO;Muito Alta, Alta e Média Tensões;58141.643;05;0511;051104
2024;02;2024-02;FARO;Loulé;ALTE;Baixa Tensão;193332.313;08;0808;080802
2024;02;2024-02;FARO;Loulé;ALTE;Muito Alta, Alta e Média Tensões;15851.064;08;0808;080802
2024;02;2024-02;SANTAREM;Santarém;UF CIDADE DE SANTAREM;Baixa Tensão;2575439.643;14;1416;141633
2024;01;2024-01;BRAGA;Fafe;UF CEPAES E FAREJA;Baixa Tensão;384047.28;03;0307;030741
2024;01;2024-01;PORTALEGRE;Monforte;VAIAMONTE;Muito Alta, Alta e Média Tensões;58099.324;12;1211;121104
2024;02;2024-02;BRAGANCA;Bragança;ALFAIAO;Baixa Tensão;10725.75;04;0402;040201
2024;02;2024-02;FARO;Castro Marim;ALTURA;Baixa Tensão;272150.401;08;0804;080404
2024;02;2024-02;LEIRIA;Alcobaça;ALJUBARROTA;Muito Alta, Alta e Média Tensões;460148.099;10;1001;100120
2024;02;2024-02;PORTO;Lousada;UF FIGUEIRAS E COVAS;Muito Alta, Alta e Média Tensões;58367.836;13;1305;130529
2024;02;2024-02;PORTO;Penafiel;TERMAS DE SAO VICENTE;Baixa Tensão;330173.807;13;1311;131143
2024;02;2024-02;VISEU;Sernancelhe;CHOSENDO;Baixa Tensão;9404.138;18;1818;181803
2024;02;2024-02;VISEU;Tabuaço;ARCOS;Baixa Tensão;5547.564;18;1819;181902
2024;01;2024-01;BRAGA;Barcelos;BARQUEIROS;Muito Alta, Alta e Média Tensões;1766716.065;03;0302;030215
2024;01;2024-01;FARO;Silves;ARMACAO DE PERA;Muito Alta, Alta e Média Tensões;256320.347;08;0813;081303
2024;01;2024-01;LEIRIA;Caldas da Rainha;A DOS FRANCOS;Muito Alta, Alta e Média Tensões;30606.297;10;1006;100601
2024;01;2024-01;PORTALEGRE;Ponte de Sor;UF PONTE SOR TRAMAGA VALE ACOR;Muito Alta, Alta e Média Tensões;1560494.339;12;1213;121308
2024;01;2024-01;PORTO;Penafiel;RANS;Baixa Tensão;343464.346;13;1311;131128
2024;01;2024-01;SANTAREM;Alcanena;MONSANTO;Baixa Tensão;160389.245;14;1402;140208
2024;01;2024-01;SANTAREM;Santarém;UF CIDADE DE SANTAREM;Muito Alta, Alta e Média Tensões;2258619.657;14;1416;141633
2024;02;2024-02;BRAGANCA;Mogadouro;URROS;Baixa Tensão;22416.544;04;0408;040821
2024;02;2024-02;EVORA;Vila Viçosa;BENCATEL;Muito Alta, Alta e Média Tensões;342764.45;07;0714;071401
2024;02;2024-02;PORTO;Vila Nova de Gaia;UF S MARINHA S PEDRO AFURADA;Muito Alta, Alta e Média Tensões;1150785.454;13;1317;131730
2024;02;2024-02;VILA REAL;Valpaços;LEBUCAO FIAES E NOZELOS;Baixa Tensão;34850.238;17;1712;171233
2024;02;2024-02;VISEU;Nelas;CANAS DE SENHORIM;Baixa Tensão;226576.396;18;1809;180901
2024;02;2024-02;VISEU;São Pedro do Sul;SUL;Muito Alta, Alta e Média Tensões;7521.743;18;1816;181616
2024;01;2024-01;LEIRIA;Leiria;BIDOEIRA DE CIMA;Muito Alta, Alta e Média Tensões;145241.486;10;1009;100926
2024;01;2024-01;PORTALEGRE;Sousel;SOUSEL;Muito Alta, Alta e Média Tensões;277581.615;12;1215;121504
2024;01;2024-01;VISEU;Lamego;VILA NOVA DE SOUTO D EL-REI;Baixa Tensão;94380.535;18;1805;180524
2024;02;2024-02;GUARDA;Gouveia;GOUVEIA;Muito Alta, Alta e Média Tensões;119142.714;09;0906;090625
2024;02;2024-02;PORTO;Póvoa de Varzim;ESTELA;Baixa Tensão;212233.95;13;1313;131307
2024;01;2024-01;AVEIRO;Vagos;GAFANHA DA BOA HORA;Baixa Tensão;763225.149;01;0118;011804
2024;01;2024-01;BEJA;Mértola;UF PINHEIRO SOLIS S SEBASTIAO;Baixa Tensão;164764.236;02;0209;020910
2024;01;2024-01;GUARDA;Almeida;UF AZINHAL PEVA E VALVERDE;Baixa Tensão;54866.988;09;0902;090231
2024;01;2024-01;GUARDA;Sabugal;SOUTO;Muito Alta, Alta e Média Tensões;11580.529;09;0911;091134
2024;01;2024-01;LISBOA;Arruda dos Vinhos;ARRUDA DOS VINHOS;Muito Alta, Alta e Média Tensões;609604.078;11;1102;110202
2024;01;2024-01;LISBOA;Cadaval;UF CADAVAL E PERO MONIZ;Baixa Tensão;990847.886;11;1104;110411
2024;01;2024-01;VILA REAL;Ribeira de Pena;ALVADIA;Baixa Tensão;22027.853;17;1709;170901
2024;02;2024-02;BRAGA;Barcelos;ARCOZELO;Baixa Tensão;725170.68;03;0302;030209
2024;02;2024-02;BRAGANCA;Vila Flor;SAMPAIO;Baixa Tensão;6089.003;04;0410;041011
2024;02;2024-02;COIMBRA;Figueira da Foz;FERREIRA-A-NOVA;Muito Alta, Alta e Média Tensões;8188.412;06;0605;060521
2024;02;2024-02;GUARDA;Seia;PARANHOS;Baixa Tensão;81547.582;09;0912;091208
2024;02;2024-02;LISBOA;Alenquer;CARNOTA;Baixa Tensão;96276.192;11;1101;110106
2024;02;2024-02;PORTO;Póvoa de Varzim;UF AVER-O-MAR AMORIM E TERROSO;Baixa Tensão;1067192.362;13;1313;131313
2024;02;2024-02;VIANA DO CASTELO;Monção;UF MAZEDO E CORTES;Muito Alta, Alta e Média Tensões;813814.096;16;1604;160436
2024;02;2024-02;VILA REAL;Vila Pouca de Aguiar;SOUTELO DE AGUIAR;Muito Alta, Alta e Média Tensões;33028.53;17;1713;171310
2024;02;2024-02;VISEU;Oliveira de Frades;UF O FRADES S LAFOES E SEJAES;Baixa Tensão;371925.639;18;1810;181015
2024;02;2024-02;VISEU;Penalva do Castelo;GERMIL;Baixa Tensão;11411.555;18;1811;181104
2024;02;2024-02;VISEU;São Pedro do Sul;BORDONHOS;Baixa Tensão;44306.197;18;1816;181602
2024;01;2024-01;AVEIRO;Estarreja;PARDILHO;Baixa Tensão;728451.067;01;0108;010805
2024;01;2024-01;BRAGA;Fafe;REVELHE;Muito Alta, Alta e Média Tensões;381587.134;03;0307;030724
2024;01;2024-01;COIMBRA;Cantanhede;UF CANTANHEDE E POCARICA;Muito Alta, Alta e Média Tensões;3385775.093;06;0602;060220
2024;01;2024-01;LEIRIA;Peniche;ATOUGUIA DA BALEIA;Muito Alta, Alta e Média Tensões;439229.705;10;1014;101402
2024;01;2024-01;VISEU;Lamego;UF BIGORNE MAGUEIJA PRETAROUCA;Muito Alta, Alta e Média Tensões;151337.065;18;1805;180526
2024;01;2024-01;VISEU;São João da Pesqueira;UF S J PESQUEIRA VARZE TREVOES;Muito Alta, Alta e Média Tensões;149577.601;18;1815;181515
2024;02;2024-02;BRAGA;Guimarães;SANDE (SAO MARTINHO);Muito Alta, Alta e Média Tensões;151171.538;03;0308;030858
2024;02;2024-02;BRAGA;Vieira do Minho;PARADA DE BOURO;Baixa Tensão;31581.523;03;0311;031111
2024;02;2024-02;BRAGA;Vila Nova de Famalicão;BAIRRO;Muito Alta, Alta e Média Tensões;259411.132;03;0312;031204
2024;02;2024-02;GUARDA;Celorico da Beira;MACAL DO CHAO;Baixa Tensão;10125.778;09;0903;090309
2024;02;2024-02;PORTO;Amarante;LUFREI;Muito Alta, Alta e Média Tensões;24497.742;13;1301;130121
2024;02;2024-02;SANTAREM;Rio Maior;UF S J RIBEIRA RIBEIRA S JOAO;Baixa Tensão;95557.21;14;1414;141418
2024;02;2024-02;VIANA DO CASTELO;Paredes de Coura;PARADA;Baixa Tensão;8492.96;16;1605;160515
2024;02;2024-02;VISEU;Tondela;UF V BESTEIROS E MOST FRAGUAS;Muito Alta, Alta e Média Tensões;287991.033;18;1821;182133
2024;01;2024-01;BRAGA;Braga;UF CELEIROS AVELEDA E VIMIEIRO;Baixa Tensão;1644784.642;03;0303;030367
2024;01;2024-01;BRAGA;Guimarães;PENCELO;Baixa Tensão;213340.555;03;0308;030835
